verified_batch,record_id,entity_type,entity_id,field_name,candidate_value,source_id,source_locator,evidence_summary,assessment,checked_at,issue_note
Batch 006 Wave 2,B6W2E0037,Career,C000286,competition_participation,2025-26 B3RS 23試合,B6W2S0007,シーズン成績 > 2025-26,B3公式戦出場,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0038,Person,P000082,name,松本 礼太,B6W2S0008,基本情報 > 選手名,B.LEAGUE公式氏名,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0039,Person,P000082,name_en,Reita Matsumoto,B6W2S0008,基本情報 > 英語表記,B.LEAGUE公式表記,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0040,Person,P000082,birth_date,1999-09-18,B6W2S0008,基本情報 > 生年月日,B.LEAGUE公式生年月日,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0041,Career,C000287,organization_id,ORG000010,B6W2S0001,学校案内 > Bリーグ所属卒業生 > 松本礼太,福岡第一高校卒業生として掲載,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0045,Career,C000288,organization_id,ORG000015,B6W2S0008,基本情報 > 出身校,東海大学を掲載,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0047,Career,C000289,organization_id,ORG000116,B6W2S0009,クラブ所属履歴 > 2025-26 徳島,徳島所属,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0048,Career,C000289,role,Player,B6W2S0010,徳島ガンバロウズ > No.12,公式戦出場を確認,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0049,Career,C000289,start,2025,B6W2S0009,クラブ所属履歴 > 2025-26 徳島,所属開始年,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0050,Career,C000289,end,2026,B6W2S0009,2025-26シーズン終了時,掲載経歴の終了年,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0051,Career,C000289,competition_participation,2025-26 B3公式戦30試合,B6W2S0010,チーム成績 > No.12 松本礼太,B3公式戦出場,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0052,Organization,ORG000010,name,福岡第一高等学校,B6W2S0001,学校案内表紙・発行元,公式資料内の組織表記,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0053,Organization,ORG000015,name,東海大学,B6W2S0008,基本情報 > 出身校,公式資料内の組織表記,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0054,Organization,ORG000020,name,日本体育大学,B6W2S0006,出場校 > 日本体育大学,公式資料内の組織表記,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0055,Organization,ORG000046,name,アースフレンズ東京Z,B6W2S0007,クラブ所属履歴 > 東京Z,公式資料内の組織表記,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0056,Organization,ORG000111,name,東京八王子ビートレインズ,B6W2S0005,クラブ所属履歴 > 八王子,公式資料内の組織表記,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0057,Organization,ORG000115,name,立川ダイス,B6W2S0003,選手情報 > 所属クラブ,公式資料内の組織表記,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0058,Organization,ORG000116,name,徳島ガンバロウズ,B6W2S0010,チーム名,公式資料内の組織表記,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0059,Career,C000279,role,Player,B6W2S0012,東海大学ROSTER > No.37 秋山皓太,大学公式大会ロスター,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0060,Career,C000279,activity_year,2018,B6W2S0012,ROSTER > 4年・大会年2018,2018年の競技登録,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0061,Career,C000282,role,Player,B6W2S0013,日本体育大学ROSTER > No.14 大城侑朔,大学公式大会ロスター,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0062,Career,C000282,activity_year,2015,B6W2S0013,ROSTER > 3年・大会年2015,2015年の競技登録,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0063,Career,C000288,role,Player,B6W2S0014,東海大学ROSTER > No.31 松本礼太,大学公式大会ロスター,SUPPORTED,2026-09-22,
Batch 006 Wave 2,B6W2E0064,Career,C000288,activity_year,2021,B6W2S0014,ROSTER > 4年・大会年2021,2021年の競技登録,SUPPORTED,2026-09-22,
